SKU#,Description,Local Description,Unit,Qty From,QtyTo,Quote Price,Foc,Discount Percent,Discount Amount,TaxType,TaxRate,Vendor SKU#,Comment,
'15050011,FLOUR CAKE 22.5 KG./ SACK (184671),แป้งเค้กพัดโบก  22.5 KG./กระสอบ(184671),SACK,,,890,,,,A,7,,,
'15050015,FLOUR GOGI POWDER 500G. (1x3)/(101079),แป้งโกกิ 500ก.(1x3)/(101079),BAG,,,45,,,,A,7,,,
'15050016,FLOUR KITE ALL PURPOSE 22.5KG. (184692),แป้งสาลี ตราว่าว 22.5 กก.(184692),SACK,,,690,,,,A,7,,,
'15050019,FLOUR POTATO STARCH 1 KG.,แป้งมันฮ่องกง 1 กก.,KG,,,140,,,,A,7,,,
'15050022,FLOUR STICKY RICE 1KG.,แป้งข้าวเหนียว ช้างสามเศียร 1 กก.,KG,,,48,,,,A,7,,,
'15050024,FLOUR WHEAT UFM RED LOTUS 1 KG. (1x10) (184651),แป้งเค้ก ตราบัวแดง 1 กก.(1x10)/(184651),KG,,,50,,,,A,7,,,
'15050025,FLOUR WHOLE WHEAT IMPERIAL 1KG.(156559),แป้งสาลีโฮลวีทแบบหยาบ อิมพิเรียล 1 กก.(156559),BAG,,,70,,,,A,7,,,
'15050026,แป้งกวนไส้ ตราดาว 500 กรัม. (847900),แป้งกวนไส้ ตราดาว 500ก.(847900),BAG,,,50,,,,A,7,,,
'15050027,แป้งข้าวโพด ซุปเปอร์ไฟน์ 1 กก.,แป้งข้าวโพดซุปเปอร์ไฟน์ 1 กก.,KG,,,40,,,,A,7,,,
'15050028,แป้งมันสำปะหลัง ตราเจดีย์ 1 กก.,แป้งมันสำปะหลัง ตราเจดีย์ 1 กก.,KG,,,40,,,,A,7,,,
'15070003,CEREAL HONEY STARS NESTLE 300G.(175854),ซีเรียล-ฮันนี่สตาร์เนสท์เล่ 300ก.(175854),BOX,,,125,,,,A,7,,,
15070004,CEREAL KOKO KRUNCH NESTLE 1.5KG.(180842),ซีเรียล-โกโก้ครั้นซ์เนสท์เล่ 1.5 กก.(180842) 1400 กรัม,BAG,,,410,,,,A,7,,,
'15070005,CEREAL MNESLI MULTI FRUITS HAHNE 1KG.(156524),ซีเรียล-มูสลี่มัลติฟรุตฮาทเน่1 กก.(156524),BAG,,,195,,,,A,7,,,
'15070007,CEREAL KELLOGG'S ALL BRAN 315G.,ซีเรียล-ออลบรานเคลล็อกส์  315ก.,BOX,,,134,,,,A,7,,,
'15070008,CEREAL KELLOGG'S CORN FLAKES 1.2G.(860771),ซีเรียล-คอร์นเฟลกส์เคลล็อกส์ 1.2ก.(860771),BAG,,,220,,,,A,7,,,
'15070014,CEREAL KELLOGG 'S FROOT LOOPS 285G.,ซีเรียล-ฟรุตลูปส์เคลล็อกส์  285ก.,BOX,,,115,,,,A,7,,,
'15070015,CEREAL KOKO POP KELLOGGS SIZE 350/400G.(197654),ซีเรียล-โกโก้ป๊อปเคลล็อกซ์ 350/400ก.(197654),BOX,,,115,,,,A,7,,,
'15070020,CEREAL RICE KRISPIES KELLOGG'S 130G.,ซีเรียล-ไรซ์คริสปีส์เคลล็อกส์ 130ก.,BOX,,,52,,,,A,7,,,
'15070021,CEREAL เคลล็อกซ์มูสลิกซ์ ขนาด 375 กรัม,ซีเรียล-มูสลิกซ์เคลล็อกซ์ 375 กรัม,BOX,,,170.53,,,,A,7,,,
'15080002,BAKING SODA MCGARRETT 300G.(184247),เบคกิ้งโซดา แม็กกาแรต 300ก.(184247),BAG,,,35,,,,A,7,,,
'15080009,POWDER COCOA DUTCH 380/400G.(137874),ผงโกโก้ดัทช์ 380/400ก.(137874),CAN,,,235,,,,A,7,,,
'15080010,POWDER PEARL AA MERMAID 50G.(1x2)/(859017),ผงวุ้นซองสีเขียว ตรานางเงือก 50ก.(1x2)/(859017),PCS,,,75,,,,A,7,,,
